Año,Región,Provincia,Comuna,Rubro,CIIU,Contaminante,Emision,Huso,latitud,longitud
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,Nitrogen oxides (NOx),377.06,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Enseñanza superior en universidades,Carbon dioxide,375.53,19,-33.0356145,-71.48551622
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Enseñanza superior en universidades,Carbon dioxide,375.53,19,-33.0356145,-71.48551622
"2,020",Valparaíso,Petorca,La Ligua,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,368.14,19,-32.44995938,-71.2358083
"2,020",Valparaíso,Petorca,La Ligua,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,368.14,19,-32.44995938,-71.2358083
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,"Elaboración de cacao, chocolate y de productos de confitería",Carbon dioxide,362.79,19,-32.98313901,-71.5016217
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),359.31,19,-32.93648636,-71.31645724
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon monoxide,354.37,19,-32.93750356,-71.32189478
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,352.76,19,-33.02947227,-71.54240762
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Minería,Extracción y procesamiento de cobre,Carbon dioxide,341.56,19,-32.72097881,-70.96287872
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Carbon dioxide,339.83,19,-32.98374552,-71.48887527
"2,020",Valparaíso,Quillota,Calera,Pesca y acuicultura,Acuicultura marina,Carbon dioxide,338.64,19,-32.77836357,-71.18762513
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,326.82,19,-33.03261037,-71.6297807
"2,020",Valparaíso,Quillota,Hijuelas,Producción agropecuaria,Propagación de plantas,Carbon dioxide,326.04,19,-32.83015107,-71.12656948
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon dioxide,322.15,19,-32.92768417,-71.49354752
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,320.5,19,-32.75008618,-70.70899845
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Carbon dioxide,320.27,19,-32.98374552,-71.48887527
"2,020",Valparaíso,San Antonio,San Antonio,Otras industrias manufactureras,"Elaboración y conservación de pescado, crustáceos y moluscos",Carbon dioxide,315.8,19,-33.59830576,-71.61761533
"2,020",Valparaíso,Quillota,Hijuelas,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Carbon dioxide,314.13,19,-32.78961864,-71.16632387
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon monoxide,310.43,19,-32.93648636,-71.31645724
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,308.01,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,308.01,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,308.01,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,294.85,19,-33.03261037,-71.6297807
"2,020",Valparaíso,Quillota,Hijuelas,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Carbon dioxide,294.59,19,-32.78961864,-71.16632387
"2,020",Valparaíso,Valparaíso,Quintero,Otras industrias manufactureras,Fabricación de productos de hornos de coque,Carbon dioxide,288.65,19,-32.913078,-71.503159
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),286.69,19,-32.93750356,-71.32189478
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Enseñanza superior en universidades,Nitrogen oxides (NOx),278.25,19,-33.0356145,-71.48551622
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Enseñanza superior en universidades,Nitrogen oxides (NOx),278.25,19,-33.0356145,-71.48551622
"2,020",Valparaíso,Marga Marga,Villa Alemana,Industria de la madera y silvicultura,"Fabricación de otros productos de madera; fabricación de artículos de corcho, paja y materiales trenzables",Carbon dioxide,277.83,19,-33.04957654,-71.34665429
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,277.25,19,-33.03261037,-71.6297807
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,273.57,19,-33.03261037,-71.6297807
"2,020",Valparaíso,Valparaíso,Quintero,Comercio mayorista,"Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos",Carbon dioxide,270.86,19,-32.77820278,-71.49790639
"2,020",Valparaíso,Valparaíso,Quintero,Comercio mayorista,"Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos",Carbon dioxide,270.86,19,-32.77820278,-71.49790639
"2,020",Valparaíso,Valparaíso,Quintero,Comercio mayorista,"Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos",Carbon dioxide,270.86,19,-32.77820278,-71.49790639
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),262.41,19,-32.93750356,-71.32189478
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,259.48,19,-32.8300888,-70.59600204
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Sulfur dioxide,244.93,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Quillota,Calera,Producción agropecuaria,Cría de aves de corral,Carbon dioxide,243.71,19,-32.78624144,-71.17074722
"2,020",Valparaíso,Quillota,Calera,Producción agropecuaria,Cría de aves de corral,Carbon dioxide,243.71,19,-32.78624144,-71.17074722
"2,020",Valparaíso,Marga Marga,Quilpué,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon dioxide,238.71,19,-33.03816221,-71.42620485
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,232.17,19,-32.93617655,-71.31663095
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,231.94,19,-32.75008618,-70.70899845
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,231.94,19,-32.75008618,-70.70899845
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,231.94,19,-32.75008618,-70.70899845
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,231.74,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,231.74,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,231.74,19,-33.0955005,-70.25441905
"2,020",Valparaíso,San Felipe de Aconcagua,Putaendo,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,229.47,19,-32.62673964,-70.71434486
"2,020",Valparaíso,Quillota,Calera,Pesca y acuicultura,Acuicultura marina,Carbon dioxide,226.74,19,-32.77836357,-71.18762513
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,224.7,19,-33.03261037,-71.6297807
"2,020",Valparaíso,Los Andes,Rinconada,Otras actividades,Actividades de juegos de azar y apuestas,Carbon dioxide,224.13,19,-32.92614836,-70.68082881
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,219.02,19,-33.03261037,-71.6297807
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon dioxide,216.68,19,-32.8379394,-70.1293237
"2,020",Valparaíso,Valparaíso,Concón,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Carbon dioxide,215.6,19,-32.93141289,-71.45920116
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Sulfur dioxide,215.5,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,214.21,19,-32.78520536,-71.4863172
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,Carbon dioxide,213.61,19,-32.76486898,-71.48281651
"2,020",Valparaíso,Quillota,Calera,Producción agropecuaria,Cría de aves de corral,Carbon dioxide,205.59,19,-32.78624144,-71.17074722
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,198.91,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,198.91,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,198.91,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,198.91,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,198.91,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,198.91,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Valparaíso,Valparaíso,Gestores de residuos,Tratamiento y eliminación de desechos peligrosos,Carbon dioxide,198.46,19,-33.12481851,-71.54529289
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,196.7,19,-33.03261037,-71.6297807
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,"PM10, primary",190.64,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,"PM2.5, primary",190.64,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,190.18,19,-32.75008618,-70.70899845
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,"PM10, primary",188.15,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,"PM2.5, primary",188.15,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,"PM10, primary",188.15,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,"PM2.5, primary",188.15,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,"PM10, primary",188.15,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,"PM2.5, primary",188.15,19,-32.79851512,-70.82736666
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon dioxide,185.37,19,-32.8379394,-70.1293237
"2,020",Valparaíso,Valparaíso,Puchuncaví,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),184.86,19,-32.75255771,-71.47931608
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,184.18,19,-32.93617655,-71.31663095
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,178.83,19,-33.03261037,-71.6297807
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,175.56,19,-32.78520536,-71.4863172
"2,020",Valparaíso,Los Andes,Rinconada,Otras actividades,Actividades de juegos de azar y apuestas,Carbon dioxide,174.73,19,-32.92614836,-70.68082881
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,173.81,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,173.81,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Valparaíso,Valparaíso,Gestores de residuos,Tratamiento y eliminación de desechos no peligrosos,Nitrogen oxides (NOx),171.85,19,-33.08224704,-71.64760162
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,170.19,19,-32.78520536,-71.4863172
"2,020",Valparaíso,Valparaíso,Viña del Mar,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon dioxide,168.89,19,-33.05390424,-71.49886824
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de servicios vinculadas al transporte acuático,Carbon dioxide,167.26,19,-33.03261037,-71.6297807
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,165.39,19,-32.93617655,-71.31663095
"2,020",Valparaíso,Quillota,Nogales,Minería,Extracción y procesamiento de cobre,Carbon dioxide,165.2,19,-32.65419205,-71.16173917
"2,020",Valparaíso,Los Andes,Calle Larga,Producción agropecuaria,Actividades poscosecha,Carbon dioxide,155.06,19,-32.85825172,-70.6395388
"2,020",Valparaíso,Valparaíso,Puchuncaví,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon monoxide,151.19,19,-32.75250322,-71.47933591
"2,020",Valparaíso,Petorca,La Ligua,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon dioxide,147.72,19,-32.30499152,-71.22192867
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Minería,Extracción y procesamiento de cobre,Carbon dioxide,146.78,19,-32.77180753,-70.99369127
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Minería,Extracción y procesamiento de cobre,Carbon dioxide,145.81,19,-32.77180753,-70.99369127
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Carbon dioxide,142.87,19,-32.74007148,-70.76392596
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,141.53,19,-32.8300888,-70.59600204
"2,020",Valparaíso,Valparaíso,Puchuncaví,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon dioxide,140.35,19,-32.7428374,-71.46834487
"2,020",Valparaíso,Valparaíso,Puchuncaví,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon monoxide,139.58,19,-32.75252209,-71.47929375
"2,020",Valparaíso,San Felipe de Aconcagua,Putaendo,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,139.09,19,-32.62673964,-70.71434486
"2,020",Valparaíso,San Antonio,San Antonio,Otras industrias manufactureras,"Elaboración y conservación de pescado, crustáceos y moluscos",Carbon dioxide,136.93,19,-33.59830576,-71.61761533
"2,020",Valparaíso,San Felipe de Aconcagua,Putaendo,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,136.4,19,-32.62673964,-70.71434486
"2,020",Valparaíso,Marga Marga,Quilpué,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon dioxide,132.92,19,-33.03917888,-71.4142424
"2,020",Valparaíso,Valparaíso,Valparaíso,Gestores de residuos,Tratamiento y eliminación de desechos no peligrosos,Nitrogen oxides (NOx),128.81,19,-33.08224704,-71.64760162
